codigo_postal,municipio_id,nombre_entidad_singular
16710,16204,TEBAR
16720,16047,"CAÑADA JUNCOSA"
16730,16102,HONRUBIA
16738,16049,"CAÑAVATE (EL)"
16739,16213,"TORRUBIA DEL CASTILLO"
16740,16015,"ALMARCHA (LA)"
16740,16032,BELINCHON
16760,16139,"OLIVARES DE JUCAR"
16770,16191,"SAN LORENZO PARRILLA"
16771,16266,VILLAREJO-PERIESTEBAN
16771,16277,"ZAFRA DE ZANCARA"
16779,16034,BELMONTEJO
16780,16019,ALTAREJOS
16780,16132,"MOTA DE ALTAREJOS"
16781,16083,"FRESNEDA DE ALTAREJOS"
16800,16170,PRIEGO
16812,16006,ALBENDEA
16812,16009,ALCANTUD
16812,16020,"ARANDILLA DEL ARROYO"
16812,16166,POZOAMARGO
16812,16169,"POZUELO (EL)"
16812,16275,VINDEL
16813,16188,"SALMERONCILLOS DE ARRIBA"
16813,16193,"SAN PEDRO PALMICHES"
16813,16228,VALDEOLIVAS
16813,16259,"VILLAR DEL INFANTADO"
16830,16901,"CARRASCOSA DEL CAMPO"
16840,16254,"VILLAR DE DOMINGO GARCIA"
16841,16005,"ALBALATE DE LAS NOGUERAS"
16842,16209,TORRALBA
16843,16272,"VILLAREJO DEL ESPARTAL"
16850,16050,CAÑAVERAS
16851,16038,BUCIEGAS
16852,16140,"OLMEDA DE LA CUESTA"
16853,16143,"OLMEDILLA DE ELIZ"
16854,16071,CASTILLO-ALBARAÑEZ
16855,16025,ARRANCACEPAS
16856,16067,CASTEJON
16857,16045,"CANALEJAS DEL ARROYO"
16860,16242,"VILLACONEJOS DE TRABAQUE"
16870,16035,BETETA
16878,16116,LAGUNASECA
16878,16123,MASEGOSA
16878,16165,POYATOS
16878,16197,"SANTA MARIA DEL VAL"
16879,16035,"TOBAR (EL)"
16879,16057,CARRASCOSA
16879,16079,"CUEVA DEL HIERRO"
16879,16234,VALSALOBRE
16890,16048,CAÑAMARES
16890,16053,"HUERTA DE MAROJALES"
16890,16091,FUERTESCUSA
16891,16053,CAÑIZARES
16891,16057,"HERRERIA SANTA CRISTINA"
16892,16053,"PUENTE DE VADILLOS"
16893,16035,"SOLAN DE CABRAS"
17001,17079,GIRONA
17002,17079,GIRONA
17003,17079,GIRONA
17004,17079,GIRONA
17005,17079,GIRONA
17006,17079,GIRONA
17007,17079,"SANT PONÇ"
17100,17022,"SANT POL"
17110,17902,FONTETA
17111,17902,VULPELLAC
17113,17902,"SANTA SUSANNA DE PERALTA"
17114,17205,ULLASTRET
17116,17901,"SANT JOAN DE SALELLES"
17117,17901,"SANT MIQUEL DE CRUILLES"
17118,17901,"BARRI MAS SAVALLS"
17120,17130,RIURAS
17121,17057,MATAJUDAICA
17121,17901,"VEINAT DE SIES"
17123,17197,TORRENT
17124,17117,PALAFRUGELL
17130,17062,"ESCALA (L')"
17130,17199,"TORROELLA DE MONTGRI"
17131,17153,SOBREVILA
17132,17068,VILA
17133,17068,"SALA (LA)"
17133,17126,PARLAVA
17133,17191,"SERRA DE DARO"
17133,17203,ULTRAMORT
17134,17195,TOR
17136,17004,ALBONS
17137,17210,PELACALÇ
17137,17217,VILADAMAT
17140,17204,"ROQUETA (LA)"
17141,17018,"BELLCAIRE D'EMPORDA"
17141,17199,"TORROELLA DE MONTGRI"
17142,17211,VERGES
17143,17085,JAFRE
17144,17055,COLOMERS
17144,17232,GAÜSES
17150,17163,"SANT GREGORI"
17151,17163,GINESTAR
17152,17172,LLORA
17153,17172,"SANT MARTI DE LLEMENA"
17154,17183,"SANT ANIOL DE FINESTRES"
17160,17008,"PLA D'AVALL"
17161,17116,"SANTA CREU D'HORTA"
17162,17020,BESCANO
17164,17163,CONSTANTINS
17164,17172,"SERRES (LES)"
17164,17903,"SANT JULIA DEL LLOR"
17165,17189,"CELLERA DE TER (LA)"
17166,17189,"PASTERAL (EL)"
17166,17194,SUSQUEDA
17170,17007,"GRUP SOLIVENT"
17171,17183,"LA BARROCA"
17171,17194,"SANT MARTI SACALM"
17172,17133,POCAFARINA
17173,17133,COGOLLS
17174,17161,"TORRE (LA)"
17176,17207,JOANETES
17177,17207,"FALGARS D'EN BAS"
17178,17139,"SANT MIQUEL DEL CORB"
17178,17207,"SANT PRIVAT D'EN BAS"
17179,17149,"SOLEI (EL)"
17179,17207,"PINYA (LA)"
17180,17215,"EL PERELLÓ"
17181,17002,"MAS ALIU"
17182,17020,ESTANYOL
17183,17233,"SANT DALMAI"
17184,17233,SALITJA
17185,17233,"VILOBÍ D'ONYAR"
17190,17155,SALT
17199,17040,MONTBÓ
17199,17163,TAIALA
17200,17117,PALAFRUGELL
17210,17117,LLAFRANC
17211,17117,LLAFRANC
17212,17117,TAMARIU
17213,17013,ESCLANYA
17213,17117,TAMARIU
17214,17144,REGENCOS
17220,17160,"BATERIES (LES)"
17227,17227,VILAMANISCLE
17230,17118,"SANT JOAN DE PALAMÓS"
17240,17089,LLAGOSTERA
17240,17181,SALOM
17241,17142,"PALOL D'ONYAR"
17242,17142,QUART
17243,17090,"VEINAT PLA DEL BUGANTO"
17244,17044,"VEINAT LLEBRERS DE BAIX"
17244,17901,"SANTA PELLAIA"
17245,17181,BELL-LLOC
17246,17181,"CAMPS DE SANTA MARIA"
17248,17048,S'AGARO
17248,17160,"VILAR D'ARO"
17249,17048,"CASTELL D'ARO"
17250,17048,"PLATJA D'ARO"
17251,17034,TREUMAL
17252,17034,TREUMAL
17253,17110,TORRE-SIMONA
17253,17209,"EIXAMPLE - RAVAL DE BAIX"
17255,17013,FORNELLS
17256,17121,"SANT JULIA DE BOADA"
17256,17124,"PUIG SA GUILLA"
17257,17070,LLABIA
17257,17081,GUALTA
17257,17199,"TORROELLA DE MONTGRI"
17258,17199,"TORROELLA DE MONTGRI"
17300,17023,BLANES
17310,17095,"LLORET DE MAR"
17320,17118,PALAMÓS
17320,17202,"SANT ELOI"
17400,17027,"PAGES DE DALT"
17401,17009,"VIDAL (EL)"
17402,17009,JOANET
17403,17164,"SANT HILARI SACALM"
17404,17146,"CAN PLANA"
17405,17063,ESPINELVES
17406,17220,"URBANITZACIÓ GUILLERIES"
17410,17193,MALLORQUINES
17411,17213,"SANTA CECLINA"
17412,17103,PUJOL
17420,17193,"VALLCANERA PARC"
17421,17148,"CAN FORNACA"
17430,17095,"SANTA CRISTINA"
17430,17180,"SOT D'EN MOLA"
17441,17028,"SANT MARTI SAPRESA"
17450,17083,HOSTALRIC
17451,17159,"SANT FELIU DE BUIXALLEU"
17452,17101,TIACAMPS
17454,17157,"VEINAT DE LES BOSQUES"
17455,17033,"URB MALAVELLA PARK"
17456,17033,"VEÏNAT DE FRANCIAC"
17457,17150,"URB. PONENT-RESIDENCIAL"
17458,17073,FORNELLS-PARK
17459,17038,"VEINAT DE LES FERRERIES"
17460,17049,CELRA
17461,17079,CAMPDORÀ
17462,17025,BORDILS
17462,17087,"MAS NADAL"
17462,17097,VILERS
17462,17173,"VEÏNAT DE MONT-RODÓ"
17463,17067,FLAÇÀ
17463,17068,"SANT LLORENÇ DE LES ARENE"
17463,17168,"SANT JOAN DE MOLLET"
17464,17050,RASET
17464,17166,"MAS MASO"
17464,17216,VILADASENS
17465,17187,LLAMPAIES
17466,17076,"OLIVES (LES)"
17466,17232,VILOPRIU
17467,17176,"SANT MORI (GENERIC)"
17467,17187,SAUS
17468,17016,ORRIOLS
17468,17218,VILAMARI
17469,17005,L'OLIVA
17469,17052,SIURANA
17469,17074,FORTIA
17469,17151,RIUMORS
17469,17226,"POLIGON EMPORDA INTERNACI"
17470,17178,"MAS SOPES"
17472,17011,L'ARMENTERA
17472,17210,SALDET
17473,17210,"ELS MASOS"
17474,17198,PALOL
17474,17225,VILAMACOLUM
17475,17175,"SANT MIQUEL DE FLUVIA"
17475,17210,"ELS MASOS"
17476,17075,VILAJOAN
17476,17119,"SANTA EULÀLIA"
17480,17152,ROSES
17481,17169,MEDINYA
17482,17169,MEDINYA
17483,17016,"ROQUES (LES)"
17483,17222,VILAÜR
17484,17066,VILATENIM
17485,17230,VILA-SACRA
17486,17047,EMPURIABRAVA
17486,17066,VILATENIM
17487,17047,EMPURIABRAVA
17488,17032,CADAQUES
17489,17140,"SERRA DE RODES"
17489,17188,"SELVA DE MAR (LA)"
17490,17092,"VILA (LA)"
17491,17132,"URB. GOLF PERALADA"
17492,17132,"VILANOVA DE LA MUGA"
17493,17129,PEDRET
17493,17223,"VEÏNAT DE DALT (EL)"
17494,17128,"OLIVARS (ELS)"
17495,17120,"URBANITZACIO MAS ISAC"
17496,17054,MOLINAS
17497,17138,"RIERA (LA)"
17500,17147,"SANT ROC"
17512,17096,PALMEROLA
17513,17096,VILADONJA
17515,17212,VIDRÀ
17520,17141,"URBANITZACIO DEULOFEU"
17527,17094,LLIVIA
17528,17082,SANEJA
17529,17141,VILALLOBENT
17530,17036,"SANT PERE D'AUIRA"
17531,17036,"SANT QUINTI PUIGRODON"
17531,17080,MONTGRONY
17532,17096,"LA FARGA DE BEBIE"
17534,17037,CAMPELLES
17534,17043,VILAMANYA
17534,17125,VILARO
17534,17145,RIBESALTES
17535,17134,"PUIG (EL)"
17536,17201,TOSES
17537,17006,"LA MOLINA"
17538,17006,MASELLA
17538,17061,"URBANITZACIO TARTERA"
17538,17069,VILAR(EL)
17538,17206,"BALIRA (LA)"
17539,17024,"PLETA (LA)"
17539,17078,NIULA
17539,17084,OLOPTE
17539,17099,MERANGES
17600,17066,FIGUERES
17700,17026,BORRASSA
17700,17086,REQUESENS
17706,17135,"PONT DE MOLINS"
17707,17001,"ESTRADA (L')"
17707,17014,"VAJOL (LA)"
17708,17041,CANTALLOPS
17709,17086,CANADAL
17720,17102,"ELS VILARS"
17721,17102,TAPIS
17722,17060,"VEINAT SANTA ANNA"
17723,17029,"ESCAULES (LES)"
17723,17234,BIURE
17730,17093,"VALL (LA)"
17731,17196,TERRADES
17732,17171,"SANT LLORENÇ DE LA MUGA"
17733,17003,SOUS
17734,17003,LLIURONA
17740,17221,ARENGADES-ENGINYERS
17741,17051,VILARIG
17741,17228,TARAVAUS
17742,17012,"SANTA EUGENIA"
17743,17228,TARAVAUS
17744,17111,"TORREMIRONA - URBANITZACI"
17745,17088,PUJOL
17746,17031,VILADEMIRES
17747,17031,ESPINAVESSA
17750,17042,"BARNEDA (LA)"
17751,17158,VILARTOLI
17752,17106,"MOLLET DE PERALADA"
17753,17064,ESPOLLA
17754,17143,RABOS
17755,17143,DELFIA
17760,17214,VILABERTRAN
17761,17030,"PLA (EL)"
17762,17100,VILARNADAL
17763,17100,PRIORAT
17770,17026,VILAMORELL
17771,17182,"SANTA LLOGAIA D'ALGUEMA"
17772,17115,POLS
17773,17136,"ROMANYA D'EMPORDA"
17780,17077,GARRIGUELLA
17781,17227,VILAMANISCLE
17800,17114,OLOT
17810,17114,OLOT
17811,17184,"URBANITZACIO CAN JOFRE"
17812,17114,BATET
17813,17208,"SANT SALVADOR DE BIANYA"
17820,17015,"PUIGPALTER DE DALT"
17830,17105,"SAMUNTA DE BAIX"
17830,17162,"TORN (EL)"
17831,17174,VENTAJOL
17832,17058,PORTELL
17832,17065,VILERT
17833,17071,"VEINAT DE MELIANTA"
17833,17218,VILADEMI
17834,17035,"SANTA MARIA DE CAMOS"
17834,17137,"LES PEDRERES"
17840,17186,"SARRIA DE TER"
17843,17123,"RIUDELLOTS DE LA CREU"
17844,17056,PONT-XETMAR
17846,17137,"LES PEDRERES"
17850,17019,BESALU
17850,17021,PALERA
17850,17162,"TORN (EL)"
17851,17021,SEGUERO
17851,17098,VILA-RODONA
17852,17190,BAIO
17853,17010,TAPIOLES
17853,17154,"SANT MIQUEL DE MONTEIA"
17853,17200,TORTELLA
17854,17035,"SANTA MARIA DE CAMOS"
17854,17165,"SANT JAUME DE LLIERCA"
17855,17109,"BARRI DE VILARS"
17856,17046,"CASTELLFOLLIT DE LA ROCA"
17856,17109,"BARRI DE TALAIXA"
17857,17185,"PLA DE DALT"
17858,17208,"VALL DEL BAC"
17860,17167,"SOLEI AVALL"
17861,17112,"TALLER (EL)"
17862,17170,"TAVERNA (LA)"
17864,17177,"SANT PAU DE SEGURIES"
17865,17177,"LA RAL"
17867,17039,SALARÇA
17868,17107,RIBERAL
17869,17091,"PLANES DE LLANARS (LES)"
17869,17192,"PASTUIRA-PLA D'HOSPITALET"
17869,17224,"VILALLONGA DE TER"
18001,18087,GRANADA
18002,18087,GRANADA
18003,18087,GRANADA
18004,18087,GRANADA
18005,18087,GRANADA
18006,18087,GRANADA
18007,18087,GRANADA
18008,18087,GRANADA
18009,18087,GRANADA
18010,18087,GRANADA
18011,18087,GRANADA
18012,18087,GRANADA
18013,18087,GRANADA
18014,18087,GRANADA
18015,18087,GRANADA
18016,18087,GRANADA
18100,18021,ARMILLA
18101,18911,"CASAS BAJAS"
18102,18911,AMBROZ
18110,18905,"GABIA GRANDE"
18120,18013,"ALHAMA DE GRANADA"
18126,18020,"ARENAS DEL REY"
18127,18020,"ARENAS DEL REY"
18127,18077,FORNES
18127,18106,JATAR
18127,18107,JAYENA
18128,18013,"VENTAS DE ZAFARRAYA"
18128,18192,ZAFARRAYA
18129,18020,"PANTANO DE LOS BERMEJALES"
18129,18034,"TURRO (EL)"
18129,18174,VALENZUELA
18130,18072,ESCUZAR
18130,18126,"MALAHA (LA)"
18130,18149,"VILLA DE OTURA"
18131,18185,"VENTAS DE HUELMA"
18132,18001,AGRON
18140,18140,"VARADERO (EL)"
18140,18193,"ZUBIA (LA)"
18140,19143,HORCHE
18150,18084,GOJAR
18150,18150,PADUL
18151,18145,OGIJARES
18152,18068,DILAR
18160,18094,"GÜÉJAR SIERRA"
18165,18906,"GUÁJAR FARAGÜIT"
18170,18011,ALFACAR
18179,18011,"FUENTE GRANDE"
18179,18189,VIZNAR
18180,18067,"SILLAR BAJA"
18181,18063,DARRO
18181,18154,"VILLARES (LOS)"
18182,18087,GRANADA
18183,18099,"HUÉTOR DE SANTILLÁN"
18184,18024,"BEAS DE GRANADA"
18185,18099,"PRADO NEGRO"
18190,18047,"CENES DE LA VEGA"
18191,18094,CANALES
18191,18157,"PINILLOS (LOS)"
18192,18070,"AGUAS BLANCAS"
18192,18168,QUENTAR
18193,18134,"BARRIO DE LA VEGA"
18194,18062,"CHURRIANA DE LA VEGA"
18195,18057,"CULLAR VEGA"
18196,18134,"SIERRA NEVADA"
18197,18165,PULIANAS
18198,18101,"HUÉTOR VEGA"
18199,18036,CAJAR
18200,18127,MARACENA
18210,18153,PELIGROS
18211,18050,"COGOLLOS DE LA VEGA"
18212,18095,GÜEVÉJAR
18213,18111,JUN
18214,18144,NIVAR
18220,18003,"CHAPARRAL (EL)"
18230,18022,ATARFE
18240,18158,TORREHUECA-TORREABECA
18247,18132,MOCLIN
18248,18132,OLIVARES
18249,18132,TOZAR
18250,18158,ZUJAIRA
18250,18914,VALDERRUBIO
18260,18102,ESCOZNAR
18270,18135,MILANOS
18280,18012,DEHESILLA
18290,18003,"CHAPARRAL (EL)"
18290,18022,CAPARACENA
18290,18037,CALICASAS
18291,18158,ZUJAIRA
18293,18102,OBEILAR
18294,18102,OBEILAR
18295,18012,"FUENTES DE CESNA"
18300,18122,"BUJEO (EL)"
18310,18171,SALAR
18311,18122,"ROZUELAS (LAS)"
18311,18913,ZAGRA
18312,14037,"VENTORROS DE BALERMA"
18312,18122,"VENTA SANTA BARBARA"
18313,18122,RIOFRIO
18314,18122,"FUENTE CAMACHO"
18320,18175,"SANTA FE"
18327,18115,LACHAR
18328,18115,PEÑUELAS
18328,18158,TRASMULAS
18329,18061,CHIMENEAS
18329,18175,"JAU (EL)"
18330,18022,"SIERRA ELVIRA"
18330,18059,CHAUCHINA
18330,18175,"PEDRO RUIZ"
18339,18048,CIJUELA
18339,18059,"ROMILLA LA NUEVA"
18340,18079,"PAZ (LA)"
18341,18122,"DEHESA DE LOS MONTES"
18350,18102,ALOMARTES
18360,18100,"HUÉTOR TÁJAR"
18360,18122,"FABRICA (LA)"
18369,18188,"VILLANUEVA MESIA"
18370,18138,LORETO
18380,18102,TOCON
18381,18102,BRACANA
18400,18147,SORTES-ABC-RABIETE
18410,18043,CARATAUNAS
18410,18147,BAYACAS
18410,18176,SOPORTUJAR
18411,18151,PAMPANEIRA
18412,18032,BUBION
18413,18042,CAPILEIRA
18414,18901,PITRES
18415,18163,PORTUGOS
18416,18033,"LLANOS (LOS)"
18416,18901,"MECINA FONDALES"
18417,18180,TREVELEZ
18418,18040,CAÑAR
18418,18140,PUNTALON
18418,18147,"BARRERAS (LAS)"
18420,18116,LANJARON
18420,18904,"MECINA BOMBARON"
18430,18179,"DEHESA (LA)"
18438,18016,"UMBRIA (LA)"
18439,18044,NIELES
18440,18035,"RAMBLA DEL BANCO (LA)"
18448,18035,YATOR
18449,18121,TIMAR
18450,18904,MONTENEGRO
18451,18030,BERCHULES
18452,18112,JUVILES
18460,18904,YEGEN
18470,18183,VALOR
18480,18182,UGIJAR
18490,18141,MURTAS
18491,18181,TURON
18492,18141,"MECINA TEDEL"
18492,18182,JORAIRATAR
18493,18903,LAROLES
18494,18182,CHERIN
18494,18903,PICENA
18500,18089,"ESTACION DE GUADIX"
18501,18136,MONTEJICAR
18510,18027,BENALÚA
18511,18907,ESFILIANA
18512,18069,"POCICO (EL)"
18512,18097,"URBANIZACION LOS OLIVOS"
18512,18114,"CALAHORRA (LA)"
18513,18074,FERREIRA
18514,18010,ALDEIRE
18515,18076,FONELAS
18515,18089,BELERDA
18515,18167,"BEJARIN (EL)"
18516,18025,"BEAS DE GUADIX"
18516,18123,LUGROS
18516,18128,MARCHAL
18516,18161,POLICAR
18517,18054,LOPERA
18517,18154,"PEZA (LA)"
18517,18168,TOCON
18518,18005,ALBUÑAN
18518,18006,ALBUÑOL
18518,18018,"SAN HERMENEGILDO"
18518,18049,"COGOLLOS DE GUADIX"
18518,18108,"JÉREZ DEL MARQUESADO"
18518,18117,LANTEIRA
18519,18089,PAULENCA
18519,18167,PURULLENA
18520,18002,"RAMBLA DE LOS LOBOS"
18530,18152,"PEDRO MARTÍNEZ"
18538,18015,"ALICUN DE ORTEGA"
18538,18064,"DEHESAS DE GUADIX"
18539,18187,"VILLANUEVA DE LAS TORRES"
18540,18083,DELGADILLO
18540,18096,HUELAGO
18540,18904,"MECINA BOMBARON"
18540,18909,MOREDA
18550,18105,POLORIA
18550,18915,COTILFAR
18560,18088,GUADAHORTUNA
18561,18136,MONTEJICAR
18562,18159,BOGARRE
18563,18083,GOBERNADOR
18563,18178,TORRE-CARDELA
18564,18051,COLOMERA
18565,18038,CAMPOTEJAR
18566,18028,"BENALUA DE LAS VILLAS"
18567,18065,"DEHESAS VIEJAS"
18567,18105,"VENTA DE ANDAR"
18567,18915,TERRE
18568,18159,PIÑAR
18569,18132,GUMIEL
18569,18137,TRUJILLOS
18570,18066,DEIFONTES
18600,18103,ÍTRABO
18600,18140,"VENTILLAS (LAS)"
18600,18916,"TORRENUEVA COSTA"
18610,18173,LOBRES
18611,18133,MOLVIZAR
18612,18103,ÍTRABO
18613,18140,"GARNATILLA (LA)"
18614,18093,"CASTELL DE FERRO"
18614,18124,LUJAR
18614,18140,"GARNATILLA (LA)"
18615,18184,"GORGORACHA (LA)"
18615,18906,"GUÁJAR FONDÓN"
18616,18046,FATIMA
18616,18184,"GORGORACHA (LA)"
18620,18014,ALHENDIN
18620,18140,"VARADERO (EL)"
18620,18916,"TORRENUEVA COSTA"
18630,18149,"VILLA DE OTURA"
18640,18150,PADUL
18650,18071,MARCHENA
18650,18149,"VILLA DE OTURA"
18656,18119,MURCHAS
18657,18143,NIGÜELAS
18658,18902,SALERES
18658,18910,"PINOS DEL VALLE"
18659,18007,"LOMA (DE LA)"
18659,18908,COZVIJAR
18660,18910,IZBOR
18670,18184,"VELEZ DE BENAUDALLA"
18680,18071,DURCAL
18680,18173,LOBRES
18690,18017,TORRECUEVAS
18690,18173,LADERAS
18697,18017,"HERRADURA (LA)"
18698,18148,OTIVAR
18699,18109,JETE
18699,18120,LENTEGÍ
18700,18006,"ERMITA (LA)"
18708,18004,"VARGAS (LOS)"
18710,18147,ALCAZAR
18710,18162,"GUAPA (LA)"
18710,18177,ALFORNON
18711,18170,RUBITE
18712,18162,POLOPOS
18713,18177,SORVILAN
18720,18140,MOTRIL
18720,18916,"TORRENUEVA COSTA"
18730,18140,CARCHUNA
18740,18093,"CASTELL DE FERRO"
18750,18162,"GUAPA (LA)"
18750,18177,"YESOS (LOS)"
18760,18006,"RABITA (LA)"
18770,18006,"POZUELO (EL)"
18800,18023,"RIO DE BAZA"
18810,18039,"VEGA (LA)"
18811,18194,ZUJAR
18812,18078,"POBLADO DEL NEGRATIN"
18813,18912,"CUEVAS DEL CAMPO"
18814,18053,"TEJA (LA)"
18815,18053,"ERMITA (LA)"
18816,18046,"FUENTE VERA"
18817,18029,"SAN MARCOS"
18818,18045,"OLIVAR (EL)"
18819,18039,BALAX
18820,18164,"PUEBLA DE DON FADRIQUE"
18830,18098,HUESCAR
18830,18102,TOCON
18840,18035,CADIAR
18840,18082,GALERA
18849,18082,"ALQUERIA (LA)"
18850,18056,CULLAR
18850,18098,HUESCAR
18857,18056,"MARGEN (EL)"
18858,18146,"VENTA MICENA"
18859,18056,MATIAN
18860,18023,BAUL
18860,18089,BACOR-OLIVAR
18870,18085,"VIÑAS (LAS)"
18880,18089,HERNAN-VALLE
18890,18086,GORAFE
18891,18056,"VENTA DEL PERAL"
19001,19130,GUADALAJARA
19002,19130,GUADALAJARA
19003,19130,GUADALAJARA
19004,19130,GUADALAJARA
19005,19130,GUADALAJARA
19080,19130,GUADALAJARA
19080,19326,"SANATORIO DE ALCOHETE"
19100,19212,PASTRANA
19110,19192,MONDEJAR
19111,19327,YEBRA
19112,19007,ALBARES
19112,19224,"POZO DE ALMOGUERA"
19113,19124,"FUENTES (LAS)"
19114,19176,MAZUECOS
19115,19021,VALDEHORMEÑA
19116,19107,DRIEBES
19117,19006,"ALBALATE DE ZORITA"
19118,19022,"SALTO DE BOLARQUE"
19119,19006,"NUEVA SIERRA DE ALTOMIRA"
19119,19022,"SALTO DE BOLARQUE"
19119,19111,ESCARICHE
19119,19112,MONTEUMBRIA
19119,19142,"MIRADOR (EL)"
19119,19150,HUEVA
19119,19152,ILLANA
19119,19252,"SALTO DE BOLARQUE"
19119,19335,"ZORITA DE LOS CANES"
19120,19245,SACEDON
19125,19009,ALCOCER
19126,19247,SALMERON
19127,19005,ALARILLA
19127,19078,CASTILFORTE
19127,19110,ESCAMILLA
19127,19184,MILLANA
19127,19245,CORCOLES
19128,19106,"ANCLAS (LAS)"
19128,19169,MANTIEL
19128,19211,PARAISO
19128,19245,"BRISAS (LAS)"
19129,19019,ALIQUE
19129,19211,PARAISO
19130,19045,AUÑON
19131,19045,ENTREPEÑAS
19132,19018,ALHONDIGA
19132,19301,VALDECONCHA
19133,19023,ALOCEN
19133,19051,BERNINCHES
19133,19054,PEÑARRUBIA
19133,19108,DURON
19133,19200,"OLIVAR (EL)"
19134,19215,PEÑALVER
19134,19266,TENDILLA
19135,19041,"ARMUÑA DE TAJUÑA"
19135,19042,"ARROYO DE LAS FRAGUAS"
19139,19326,VALDELUZ
19140,19143,HORCHE
19141,19036,ARANZUEQUE
19141,19160,"URBANIZACION MONTEJARAL"
19141,19297,VALDARACHAS
19141,19326,YEBES
19142,19161,LUPIANA
19142,19299,VALDEAVELLANO
19143,19108,DURON
19143,19143,HORCHE
19143,19155,IRUESTE
19143,19242,ROMANONES
19143,19249,"SAN ANDRES DEL REY"
19143,19329,"YELAMOS DE ABAJO"
19143,19330,"YELAMOS DE ARRIBA"
19144,19121,FUENTELENCINA
19144,19123,FUENTELVIEJO
19144,19194,"MORATILLA DE LOS MELEROS"
19145,19233,RENERA
19150,19130,IRIEPAL
19151,19082,CENTENERA
19152,19015,"ALDEANUEVA DE GUADALAJARA"
19153,19043,ATANZON
19160,19105,CASASOLA
19161,19225,"POZO DE GUADALAJARA"
19162,19220,"LLANOS (LOS)"
19170,19071,"ARENALES (LOS)"
19171,19058,"CABANILLAS DEL CAMPO"
19174,19126,"MERINAS (LAS)"
19174,19280,"TORREJON DEL REY"
19174,19300,VALDEAVERUELO
19180,19171,MARCHAMALO
19181,19130,USANOS
19182,19120,"FUENTELAHIGUERA ALBATAGES"
19182,19130,USANOS
19184,19070,"CASA DE UCEDA"
19184,19288,TORTUERO
19184,19305,"VALDEPEÑAS DE LA SIERRA"
19184,19323,"VILLASECA DE UCEDA"
19184,19325,VIÑUELAS
19185,19071,"NUEVO MESONES"
19185,19300,SOTOLARGO
19185,19304,"VALDENUÑO FERNANDEZ"
19186,19102,"CUBILLO DE UCEDA (EL)"
19187,19293,PEÑARRUBIA
19190,19105,CASASOLA
19190,19274,TORIJA
19191,19225,"POZO DE GUADALAJARA"
19191,19274,"REBOLLOSA DE HITA"
19192,19125,GAJANEJOS
19192,19220,"BOSQUE DEL HENARES (EL)"
19192,19290,"MIRADOR DEL CID"
19193,19130,TARACENA
19194,19130,VALDENOCHES
19196,19039,ARGECILLA
19196,19159,"VALFERMOSO DE LAS MONJAS"
19196,19196,MUDUEX
19196,19296,UTANDE
19196,19298,VALDEARENAS
19197,19066,CAÑIZAR
19197,19088,CIRUELAS
19197,19133,"HERAS DE AYUSO"
19197,19274,"REBOLLOSA DE HITA"
19197,19279,"TORRE DEL BURGO"
19198,19286,"TORTOLA DE HENARES"
19200,19046,"AZUQUECA DE HENARES"
19208,19024,ALOVERA
19209,19230,QUER
19209,19319,"VILLANUEVA DE LA TORRE"
19210,19331,"YUNQUERA DE HENARES"
19219,19166,"MALAGA DEL FRESNO"
19219,19167,MALAGUILLA
19219,19319,"VILLANUEVA DE LA TORRE"
19220,19151,RAZBONA
19222,19262,TAMAJON
19223,19060,"VEREDA (LA)"
19223,19165,MAJAELRAYO
19223,19234,"PANTANO DE EL VADO"
19224,19060,MATALLANA
19224,19262,PALANCARES
19224,19311,"ZARZUELA DE GALVE"
19225,19182,"MIERLA (LA)"
19225,19229,"PUEBLA DE VALLES"
19225,19234,RETIENDAS
19225,19307,VALDESOTOS
19226,19151,RAZBONA
19226,19189,MOHERNANDO
19226,19262,MURIEL
19227,19005,ALARILLA
19227,19173,MONTEHUECO
19227,19239,"ROBLEDILLO DE MOHERNANDO"
19227,19263,TARAGUDO
19229,19092,TORREBELEÑA
19229,19151,"CEREZO DE MOHERNANDO"
19229,19193,MONTARRON
19229,19228,"PUEBLA DE BELEÑA"
19230,19092,COGOLLUDO
19237,19037,ARBANCON
19237,19092,VEGUILLAS
19237,19119,FUENCEMILLAN
19237,19248,"SAN ANDRES DEL CONGOSTO"
19237,19334,"ZARZUELA DE JADRAQUE"
19238,19146,VALDEPINILLOS
19238,19203,"NAVA DE JADRAQUE (LA)"
19239,19092,"BELEÑA DE SORBE"
19239,19191,MONASTERIO
19240,19156,JADRAQUE
19242,19135,HIENDELAENCINA
19243,19057,BUSTARES
19243,19097,CONGOSTRINA
19243,19129,"GASCUEÑA DE BORNOVA"
19243,19226,"PRADENA DE ATIENZA"
19243,19240,"ROBLEDO DE CORPES"
19243,19269,"TOBA (LA)"
19243,19321,"VILLARES DE JADRAQUE"
19244,19096,"ALDEANUEVA DE ATIENZA"
19244,19197,"NAVAS DE JADRAQUE (LAS)"
19244,19203,"ORDIAL (EL)"
19245,19031,ANGON
19245,19080,"CENDEJAS DEL PADRASTRO"
19245,19081,"CARRETERA DE MATILLAS"
19245,19157,JIRUEQUE
19245,19198,NEGREDO
19245,19208,"PALMACES DE JADRAQUE"
19245,19231,"REBOLLOSA DE JADRAQUE"
19245,19250,SANTIUSTE
19245,19281,"TORREMOCHA DE JADRAQUE"
19246,19073,"CASAS DE SAN GALINDO"
